userId,followeeId,User_Affinity,Content_Similarity
charan_sidhu03,MokhamS,0.0,0
charan_sidhu03,MorganLuxx,0.0,0
charan_sidhu03,MoviezQuote,0.0,0
charan_sidhu03,MrSingh_Sandeep,0.0,0
charan_sidhu03,My_DesiGirl,0.0,0
charan_sidhu03,NASAJuno,0.0,0
charan_sidhu03,NCommentarys,0.0,0
charan_sidhu03,NSAGov,0.0,0
charan_sidhu03,NotesForGirlz,0.0,0
charan_sidhu03,OCDthings,0.0,0
charan_sidhu03,ORIGINPCCEO,0.0,0
charan_sidhu03,ObviousOstrich,0.0,0
charan_sidhu03,OliWhiteTV,0.0,0
charan_sidhu03,OmarImranTweets,0.0,0
charan_sidhu03,OneMoreJoke,0.0,0
charan_sidhu03,OnefootballFC,0.0,0
charan_sidhu03,OnlineBaddies,0.0,0
charan_sidhu03,OpTicGaming,0.0,0
charan_sidhu03,OpensHumor,0.0,0
charan_sidhu03,OwnagePranks,0.0,0
charan_sidhu03,PCVDSona,0.0,0
charan_sidhu03,POTUS,0.0,0
charan_sidhu03,POTUS44,0.0,0
charan_sidhu03,PUBATTLEGROUNDS,0.0,0
charan_sidhu03,Pannu2095,0.0,0
charan_sidhu03,PhoneWaIlpapers,0.0,0
charan_sidhu03,PhysicsVideo,0.0,0
charan_sidhu03,PlayOverwatch,0.0,0
charan_sidhu03,PokeVisionGo,0.0,0
charan_sidhu03,PokemonGoApp,0.0,0
charan_sidhu03,PokemonGoNews,0.0,0
charan_sidhu03,PositiveMinds__,0.0,0
charan_sidhu03,Prabhjeevan_,0.0,0
charan_sidhu03,PrisonPlanet,0.0,0
charan_sidhu03,Prxveenkxrxn,0.0,0
charan_sidhu03,R3HAB,0.0,0
charan_sidhu03,ROS5IHD,0.0,0
charan_sidhu03,RSPBAHQ,0.0,0
charan_sidhu03,RealWorldFactz,0.0,0
charan_sidhu03,Reet_179,0.0,0
charan_sidhu03,Reppintwinbotz,0.0,0
charan_sidhu03,Runwaymiaa,0.0,0
charan_sidhu03,Rvingill,0.0,0
charan_sidhu03,RyanRobison_,0.0,0
charan_sidhu03,SHOWTEK,0.0,0
charan_sidhu03,SexualTurnOns,0.0,0
charan_sidhu03,Shredda,0.0,0
charan_sidhu03,SixWordPoetrys,0.0,0
charan_sidhu03,SquirtersVids,0.0,0
charan_sidhu03,StunningVocal,0.0,0
charan_sidhu03,Sukhjeet_98,0.0,0
charan_sidhu03,SukhvinderSin23,0.0,0
charan_sidhu03,THAT_bitch_xo,0.0,0
charan_sidhu03,TRlP_,0.0,0
charan_sidhu03,TajyMany,0.0,0
charan_sidhu03,TedTheOriginal,0.0,0
charan_sidhu03,ThatsSarcasm,0.0,0
charan_sidhu03,TheBigIdiota,0.0,0
charan_sidhu03,TheCitrusClouds,0.0,0
charan_sidhu03,TheDeepikaFC,0.0,0
charan_sidhu03,TheFunnyTumblrs,0.0,0
charan_sidhu03,TheGoogleFactz,0.0,0
charan_sidhu03,TheMeninism,0.0,0
charan_sidhu03,TheMindBlowings,0.0,0
charan_sidhu03,ThePowerfulPics,0.0,0
charan_sidhu03,TheScienceVids,0.0,0
charan_sidhu03,TheWorldStories,0.0,0
charan_sidhu03,TheWorldVlog,0.0,0
charan_sidhu03,Thedeepsnap,0.0,0
charan_sidhu03,ThislsPerfect,0.0,0
charan_sidhu03,TrapAndBass,0.0,0
charan_sidhu03,TrollCartoons,0.0,0
charan_sidhu03,TumblrFunniez,0.0,0
charan_sidhu03,TweetLlkeAGirl,0.0,0
charan_sidhu03,Twitter,0.0,0
charan_sidhu03,TwitterVideo,0.0,0
charan_sidhu03,TyFry,0.0,0
charan_sidhu03,UEFAcom,0.0,0
charan_sidhu03,Unknown527228,0.0,0
charan_sidhu03,Unrevealed_Fact,0.0,0
charan_sidhu03,VictoriasSecret,0.0,0
charan_sidhu03,Vigneesh0611,0.0,0
charan_sidhu03,VygneshR,0.0,0
charan_sidhu03,WSHHcomedy,0.0,0
charan_sidhu03,WTFGlFs,0.0,0
charan_sidhu03,WTFfactx,0.0,0
charan_sidhu03,WayThingWorks,0.0,0
charan_sidhu03,WeddingsGoals,0.0,0
charan_sidhu03,Wendys,0.0,0
charan_sidhu03,WhatTheFFacts,0.0,0
charan_sidhu03,WhiteGirlsWon,0.0,0
charan_sidhu03,World,0.0,0
charan_sidhu03,XabiAlonso,0.0,0
charan_sidhu03,YesTheory,0.0,0
charan_sidhu03,ZBootGamez,0.0,0
charan_sidhu03,_akaal_,0.0,0
charan_sidhu03,_fllwrs,0.0,0
charan_sidhu03,angelcandice,0.0,0
charan_sidhu03,apuncake_,0.0,0
charan_sidhu03,asees19,0.0,0
charan_sidhu03,ashleytisdale,0.0,0
charan_sidhu03,ashycandy98,0.0,0
charan_sidhu03,awkwardgoogle,0.0,0
charan_sidhu03,awolnation,0.0,0
charan_sidhu03,azizimusa_,0.0,0
charan_sidhu03,balkiran14,0.0,0
charan_sidhu03,balwant_1202,0.0,0
charan_sidhu03,bhagat11007,0.0,0
charan_sidhu03,bipsluvurself,0.0,0
charan_sidhu03,bomanirani,0.0,0
charan_sidhu03,brazuca,0.0,0
charan_sidhu03,carterwoolley,0.0,0
charan_sidhu03,charan2757,0.0,0
charan_sidhu03,chillipipers,0.0,0
charan_sidhu03,cremijeur,0.0,0
charan_sidhu03,darshineerawrs,0.0,0
charan_sidhu03,davidguetta,0.0,0
charan_sidhu03,deepsexts,0.0,0
charan_sidhu03,dhivyah_nair,0.0,0
charan_sidhu03,dimitrivegas,0.0,0
charan_sidhu03,drefromjerz,0.0,0
charan_sidhu03,elijahdaniel,0.0,0
charan_sidhu03,emilysiow95,0.0,0
charan_sidhu03,emrata,0.0,0
charan_sidhu03,esmuellert_,0.0,0
charan_sidhu03,euronews,0.0,0
charan_sidhu03,explore_thepast,0.0,0
charan_sidhu03,femalepalns,0.0,0
charan_sidhu03,foodpot,0.0,0
charan_sidhu03,gurjit7randhawa,0.0,0
charan_sidhu03,harkeeret11,0.0,0
charan_sidhu03,harseetal,0.0,0
charan_sidhu03,havocsingh_,0.0,0
charan_sidhu03,hgobinds,0.0,0
charan_sidhu03,highclassgeek,0.0,0
charan_sidhu03,horoscope_Pics,0.0,0
charan_sidhu03,humasqureshi,0.0,0
charan_sidhu03,humblethepoet,0.0,0
charan_sidhu03,iAm_Dytto,0.0,0
charan_sidhu03,iWinterCalum,0.0,0
charan_sidhu03,iamaryankhan555,0.0,0
charan_sidhu03,iamsrk,0.0,0
charan_sidhu03,iandanielll,0.0,0
charan_sidhu03,icons_football,0.0,0
charan_sidhu03,idontcare,0.0,0
charan_sidhu03,imparrisg,0.0,0
charan_sidhu03,inderdeep100,0.0,0
charan_sidhu03,intensetexts,0.0,0
charan_sidhu03,iscoff,0.0,0
charan_sidhu03,itsrealwords,0.0,0
charan_sidhu03,itsreeta,0.0,0
charan_sidhu03,jagvir172000,0.0,0
charan_sidhu03,janarahbella,0.0,0
charan_sidhu03,jasminngill,0.0,0
charan_sidhu03,jasraj1999,0.0,0
charan_sidhu03,jimmyfallon,0.0,0
charan_sidhu03,joshlewisgsy,0.0,0
charan_sidhu03,jyotsaroopkaur,0.0,0
charan_sidhu03,kalkikanmani,0.0,0
charan_sidhu03,kashmirsingh016,0.0,0
charan_sidhu03,keerat_raj,0.0,0
charan_sidhu03,keeratkaurbh,0.0,0
charan_sidhu03,keshvinsingh02,0.0,0
charan_sidhu03,kimmie_sjy,0.0,0
charan_sidhu03,kingsevak,0.0,0
charan_sidhu03,kirenn_98,0.0,0
charan_sidhu03,kpopartlyrics,0.0,0
charan_sidhu03,krewellayasmine,0.0,0
charan_sidhu03,lelepons,0.0,0
charan_sidhu03,lenatheplug,0.0,0
charan_sidhu03,lilyzzx,0.0,0
charan_sidhu03,lizakoshy,0.0,0
charan_sidhu03,lostmyseIf,0.0,0
charan_sidhu03,lyricaIescape,0.0,0
charan_sidhu03,mahaisher,0.0,0
charan_sidhu03,malvin2u,0.0,0
charan_sidhu03,mantranz11,0.0,0
charan_sidhu03,maureenmanisha,0.0,0
charan_sidhu03,memeprovide,0.0,0
charan_sidhu03,miakhalifa,0.0,0
charan_sidhu03,minxsthree,0.0,0
charan_sidhu03,missaashleyy,0.0,0
charan_sidhu03,myboycrush,0.0,0
charan_sidhu03,nirmalthemuggle,0.0,0
charan_sidhu03,nirvairkaur12,0.0,0
charan_sidhu03,omfgarsal,0.0,0
charan_sidhu03,parveen_sidhu,0.0,0
charan_sidhu03,pewdiepie,0.0,0
charan_sidhu03,pickupIines,0.0,0
charan_sidhu03,positivital,0.0,0
charan_sidhu03,pri594,0.0,0
charan_sidhu03,producerSX,0.0,0
charan_sidhu03,purifiedxo,0.0,0
charan_sidhu03,rampalarjun,0.0,0
charan_sidhu03,realDonaldTrump,0.0,0
charan_sidhu03,realmadrid,0.0,0
charan_sidhu03,realmadriden,0.0,0
charan_sidhu03,reet_1709,0.0,0
charan_sidhu03,relationships,0.0,0
charan_sidhu03,rileyreidx3,0.0,0
charan_sidhu03,roshaannnn,0.0,0
charan_sidhu03,rubedoobiedoo,0.0,0
charan_sidhu03,ruhildeepsingh,0.0,0
charan_sidhu03,sadlovesquote,0.0,0
charan_sidhu03,seekme_toey,0.0,0
charan_sidhu03,seetalprith,0.0,0
charan_sidhu03,sfupipeband,0.0,0
charan_sidhu03,sharonsiidhu,0.0,0
charan_sidhu03,shasha_nair,0.0,0
charan_sidhu03,shervonnelim,0.0,0
charan_sidhu03,singhangad,0.0,0
charan_sidhu03,srslycry,0.0,0
charan_sidhu03,sundershaanthk,0.0,0
charan_sidhu03,taranrandhawa9,0.0,0
charan_sidhu03,tease,0.0,0
charan_sidhu03,tellurisak,0.0,0
charan_sidhu03,teshgill,0.0,0
charan_sidhu03,thefifaplaya,0.0,0
charan_sidhu03,thefunnyfml,0.0,0
charan_sidhu03,thepoetryporn,0.0,0
charan_sidhu03,tiesto,0.0,0
charan_sidhu03,topcryptotweets,0.0,0
charan_sidhu03,tyleroakley,0.0,0
charan_sidhu03,udaychopra,0.0,0
charan_sidhu03,ultra,0.0,0
charan_sidhu03,ur3mi,0.0,0
charan_sidhu03,vangurjeet,0.0,0
charan_sidhu03,vlm271001,0.0,0
charan_sidhu03,wannakornho,0.0,0
charan_sidhu03,whealthslaiman,0.0,0
charan_sidhu03,woodyinho,0.0,0
charan_sidhu03,wordstionary,0.0,0
charan_sidhu03,wtf_crazyfacts,0.0,0
charan_sidhu03,yaboychriz,0.0,0
charan_sidhu03,yoghiniiii,0.0,0
darradarrabillz,AbigailLHoff,0.050682261208576995,0.18983459759749138
darradarrabillz,AesopRockWins,0.034748707517586234,0.4745785184763081
darradarrabillz,AhirShah,0.05212306127637935,0.5435325596310335
darradarrabillz,AJEnglish,0.11051784049495719,0.6000678317970537
darradarrabillz,amandaseales,0.017374353758793117,0.682458739194371
darradarrabillz,AwkGrlPrblms,0.017374353758793117,0.6881610335205338
darradarrabillz,ayobobun,0.017374353758793117,0.657451332979979
darradarrabillz,BBCBreaking,0.06949741503517247,0.4837305823072469
darradarrabillz,BigGhostLtd,0.6211543351131451,0.6778081254687345
darradarrabillz,bigkathi_,0.06178489702517162,0.5067635440644053
darradarrabillz,bkksomchai,0.017374353758793117,0.5323210105218722
darradarrabillz,Bro_oks94,0.017374353758793117,0.6444808156538346
darradarrabillz,BruhReport,0.034748707517586234,0.3268589990512478
darradarrabillz,BuckeyeCrushes,0.017374353758793117,0.2941135842493151
darradarrabillz,carolinekissel,0.15831850156792948,0.5806705072235798
darradarrabillz,casee_race,0.2080684803796932,0.5809359903418626
darradarrabillz,cat_daddy_,0.04924146114077464,0.9142171832735285
darradarrabillz,CertifiedFool_,0.034748707517586234,0.5949054219735067
darradarrabillz,chancetherapper,0.08687176879396559,0.6384515642217766
darradarrabillz,cheesemarmalade,0.05407237901517078,0.5462844976722561
darradarrabillz,chomolli,0.2109500805152979,0.5851568032390881
darradarrabillz,Clam_Chowdaa,0.022205271633189253,0.4852626044894379
darradarrabillz,cowyfwame,0.21527248071870497,0.664097284179675
darradarrabillz,Dante_Jordan,0.017374353758793117,0.0
darradarrabillz,DatAinoDamPuppy,0.04585134333418086,0.47202223742380245
darradarrabillz,devinpear,0.022205271633189253,0.26395473312119966
darradarrabillz,EricODaily,0.050682261208576995,0.5804915029941425
darradarrabillz,evanmichael327,0.044410543266378506,0.22235668093505126
darradarrabillz,foxmccloud82,0.07865073311297567,0.7043881373173115
darradarrabillz,GordonRamsay,0.056953979150775484,0.5599329366408099
darradarrabillz,guardian,0.1042461225527587,0.4593462136807408
darradarrabillz,hipstermermaid,0.05212306127637935,0.5385134461568641
darradarrabillz,iLoveMakonnen5D,0.2717179421984914,0.6454333785584044
darradarrabillz,ImSoProudofDrew,0.1284007119247394,0.5018327632914579
darradarrabillz,JayAnayaClout,0.0743283329095686,0.55324747695994
darradarrabillz,JennyJohnsonHi5,0.08687176879396559,0.4118370725290128
darradarrabillz,JimGaffigan,0.017374353758793117,0.7547898731176219
darradarrabillz,joanneprada,0.05212306127637935,0.719541732653749
darradarrabillz,Jort_Circuit,0.0950928044749555,0.4882554189316971
darradarrabillz,Just_Malachi,0.017374353758793117,0.6479485181538123
darradarrabillz,ladygaga,0.034748707517586234,0.8016146059577217
darradarrabillz,Laughbook,0.017374353758793117,0.5809520723626499
darradarrabillz,Lisa_Lolita,0.017374353758793117,0.4327130311366085
darradarrabillz,lk0219,0.07483685058055767,0.3720314589736177
darradarrabillz,ManRepeller,0.08687176879396559,0.5861774967104698
darradarrabillz,Medsataluri93,0.20467836257309938,0.47176204734151905
darradarrabillz,megnrogers,0.22688363420628865,0.716252204264018
darradarrabillz,meowedith00,0.07288753284176624,0.6129962349755809
darradarrabillz,MetroBoomin,0.034748707517586234,0.596669017289163
darradarrabillz,MichaelRobnalt,0.11246715823374863,0.4882438683603963
darradarrabillz,mindykaling,0.034748707517586234,0.5332895809942755
darradarrabillz,munabd_,0.03330790744978388,0.5907701492755504
darradarrabillz,MYSADCAT,0.034748707517586234,0.6544350525422468
darradarrabillz,newsmanual,0.05551317908297313,0.36756607676287023
darradarrabillz,nihilist_arbys,0.05212306127637935,0.36721505183275005
darradarrabillz,NoChillPosts,0.08687176879396559,0.5380054924991167
darradarrabillz,NoToFeminism,0.05212306127637935,0.8120567453882827
darradarrabillz,ntschl,0.02703618950758539,0.632354083264306
darradarrabillz,officialjaden,0.034748707517586234,0.7028760738294277
darradarrabillz,ohiosveryown,0.14382574794474107,0.561788815979668
darradarrabillz,omgracie1,0.752606153063819,0.634637565452511
darradarrabillz,onherperiod,0.058394779218577844,0.5720139361399019
darradarrabillz,RealPatConlon,0.17425205525892024,0.5785264335520569
darradarrabillz,rickygervais,0.017374353758793117,0.4370544259552584
darradarrabillz,RuPaul,0.017374353758793117,0.4649806714796072
darradarrabillz,SarahKSilverman,0.034748707517586234,0.7547423088163413
darradarrabillz,sarmontell,0.017374353758793117,0.8231780409741747
darradarrabillz,Sethrogen,0.017374353758793117,0.29676248226169205
darradarrabillz,sosadtoday,0.017374353758793117,0.44647545979711495
darradarrabillz,spodermenpls,0.034748707517586234,0.4264520052215585
darradarrabillz,SportsCenter,0.034748707517586234,0.5401389316752986
darradarrabillz,StephenAtHome,0.017374353758793117,0.41581815856257515
darradarrabillz,StuffDrakeDoes,0.017374353758793117,0.6197448499480381
darradarrabillz,SuperFineFun,0.017374353758793117,0.56835259265774
darradarrabillz,Tannerwarwick,0.03957962539198237,1.0
darradarrabillz,ThaiHarvestSOS,0.03330790744978388,0.5513049722274519
darradarrabillz,TheAuthorGuy,0.017374353758793117,0.5758237608377731
darradarrabillz,TheEconomist,0.16264090177133655,0.35670911702194597
darradarrabillz,TheFakeLantern,0.05212306127637935,0.6240099894511391
darradarrabillz,thefriendlyfoxx,0.41274684295279257,0.6378674297099626
darradarrabillz,TheLantern,0.05212306127637935,0.5924526051821574
darradarrabillz,TheOnion,0.05212306127637935,0.47950185538070167
darradarrabillz,TheVulgarVag,0.034748707517586234,0.729011649957191
darradarrabillz,thewombats,0.022205271633189253,0.5212110581680476
darradarrabillz,TobyTobin8,0.03957962539198237,0.6173967005323363
darradarrabillz,trevso_electric,0.20222052716331892,0.6342938993839677
darradarrabillz,UN_Women,0.017374353758793117,0.422056110755283
darradarrabillz,weinerdog4life,0.06949741503517247,0.5923358518099201
darradarrabillz,WHO,0.028476989575387742,0.434597882811107
darradarrabillz,WorldStarFunny,1.0,0.5879260157042664
darradarrabillz,Wu_Tang_Finance,0.034748707517586234,0.5192039475477873
darradarrabillz,YABOYYDEQUAN,0.05212306127637935,0.454071725590669
darradarrabillz,aamnadosani,0.04924146114077464,0.597310181628166
darradarrabillz,alashner,0.01593355369099076,0.6292083611973771
darradarrabillz,alistreack,0.011102635816594627,0.0
darradarrabillz,andrea_o_marcus,0.011102635816594627,0.3583106802998173
darradarrabillz,Auxta,0.004830917874396135,0.39295338710419986
darradarrabillz,ayy_tigSwag,0.011102635816594627,0.29096167080834595
darradarrabillz,b00b00kittyfuhk,0.022205271633189253,0.5562121367161298
darradarrabillz,BarackObama,0.004830917874396135,0.706930516047926
darradarrabillz,BE_fitz,0.020764471565386897,0.3292012283821459
darradarrabillz,brandonrosiar,0.1998474446987033,0.5673511924003483
darradarrabillz,brihorn,0.014492753623188406,0.3220052415354146
darradarrabillz,Brod_AlaMode,0.011102635816594627,0.5157932723239207
darradarrabillz,brysontiller,0.011102635816594627,0.24949136009479403
darradarrabillz,Buckeye_Nation,0.004830917874396135,0.43561254100794566
darradarrabillz,caitlin_behrens,0.011102635816594627,0.0
darradarrabillz,CamilaMV27,0.011102635816594627,0.5384615191095016
darradarrabillz,camillakilla,0.07966776845495381,0.48470302641750385
darradarrabillz,CamilleDiBella,0.01593355369099076,0.6296562589698148
darradarrabillz,CapnJoeBuster,0.06229341469616069,0.3890468758667569
darradarrabillz,chelsea_bruchs3,0.01593355369099076,0.6490617534028623
darradarrabillz,CherntUpp,0.05263157894736842,0.3869406153851232
darradarrabillz,chloincrazy,0.00966183574879227,0.16485470433613417
darradarrabillz,chrisbellman,0.004830917874396135,0.3489406079167766
darradarrabillz,claire_tuleta,0.05407237901517078,0.23853541764732566
darradarrabillz,ComeOnCarden,0.011102635816594627,0.43043182000251623
darradarrabillz,coolbeansliv,0.05551317908297313,0.5335633548659916
darradarrabillz,Daner135,0.044410543266378506,0.4430487195092664
darradarrabillz,Dressofballet,0.2080684803796932,0.4927595089703554
darradarrabillz,elisaroncagli,0.01593355369099076,0.44774440037944463
darradarrabillz,GregDoeMane,0.02703618950758539,0.4646780034143193
darradarrabillz,GuiltyJWalker,0.05551317908297313,0.32119093600392135
darradarrabillz,hannah_huntt,0.08738028646495466,0.5240556585247119
darradarrabillz,HEYerinnn,0.04780066107297228,0.42383613796508895
darradarrabillz,hunteryarbroski,0.004830917874396135,0.6288038117837027
darradarrabillz,IssaRae,0.004830917874396135,0.15779109940836697
darradarrabillz,jakeandamir,0.011102635816594627,0.6086548442041613
darradarrabillz,jeesgruber,0.09992372234935165,0.5046861461695437
darradarrabillz,JodiCarmack,0.03330790744978388,0.7395279502966811
darradarrabillz,johntimmons11,0.02703618950758539,0.4682900901914327
darradarrabillz,jonbonlevy,0.07144673277396389,0.46670718833679065
darradarrabillz,JuanyBravoMusic,0.011102635816594627,0.0
darradarrabillz,juliashrek,0.12068819391473853,0.44946029899578005
darradarrabillz,J_Shoe91,0.03957962539198237,0.7471454944613704
darradarrabillz,kaycollins3,0.011102635816594627,0.4634024920287826
darradarrabillz,kelllothere,0.035257225188575304,0.31717620896514326
darradarrabillz,KevinLinnevers,0.011102635816594627,0.5015779253683698
darradarrabillz,KidFury,0.01593355369099076,0.45435994976961536
darradarrabillz,ktebawlz,0.004830917874396135,0.0
darradarrabillz,Kyler4444,0.12407831172133231,0.33275542716642076
darradarrabillz,Landon_B_Porter,0.020764471565386897,0.4411206778122703
darradarrabillz,leronfox,0.00966183574879227,0.359365139726487
darradarrabillz,Lil_Ohmie,0.022205271633189253,0.6111725864710587
darradarrabillz,LoreleiiiLee,0.022205271633189253,0.5807106967073723
darradarrabillz,lucysher,0.004830917874396135,0.5254975089248692
darradarrabillz,MarcoJHB,0.011102635816594627,0.4215250554326104
darradarrabillz,MatthiessenNQ,0.011102635816594627,0.4826525124945919
darradarrabillz,melanieayee,0.02703618950758539,0.150862957915167
darradarrabillz,miktard,0.20230528010848373,0.537370685487025
darradarrabillz,MissBootyCheek,0.00966183574879227,0.40678666376274675
darradarrabillz,mnnyrodrigu,0.011102635816594627,0.1229143081675111
darradarrabillz,MyDayOnFire,0.03330790744978388,0.4573329892575231
darradarrabillz,nick_krisfalusy,0.011102635816594627,0.0
darradarrabillz,niquesss,0.05551317908297313,0.450332796637208
darradarrabillz,notafaii,0.13128231206034408,0.3546099243816338
darradarrabillz,notgoobagain,0.025595389439783033,0.32241954463573247
darradarrabillz,nunnyaa,0.011102635816594627,0.49768185159983874
darradarrabillz,octobereveryday,0.017374353758793117,0.41266649871541183
darradarrabillz,Paynetrainn,0.011102635816594627,0.5218999111600134
darradarrabillz,pepperrcorn,0.034748707517586234,0.42435598950482945
darradarrabillz,RaquelSain,0.011102635816594627,0.43051645981343734
darradarrabillz,rondinLA_,0.06178489702517162,0.5131717732710089
darradarrabillz,sammy_wee,0.00966183574879227,0.3828676657309558
darradarrabillz,sarahhh_miller,0.022205271633189253,0.27167109564561753
darradarrabillz,ShineElliot,0.004830917874396135,0.3694312243632258
darradarrabillz,ShitTammiSays,0.011102635816594627,0.246239980012796
darradarrabillz,Signed_Mookie,0.08110856852275616,0.504581901576743
darradarrabillz,talpal247,0.03813882532418002,0.5767539932502059
darradarrabillz,That1Nig,0.03042630731417917,0.26407138978564365
darradarrabillz,themfloyd,0.011102635816594627,0.22651893799429287
darradarrabillz,TheRonyTam,0.011102635816594627,0.4412884684993199
darradarrabillz,The_LuckyFish,0.014492753623188406,0.41452384551071125
darradarrabillz,tiffanyenaj,0.017374353758793117,0.14354539206864136
darradarrabillz,tigerthaigirl,0.03330790744978388,0.4053076786475114
darradarrabillz,wmderivan,0.01593355369099076,0.5318934924204495
darradarrabillz,wwpj,0.004830917874396135,0.36473511562701133
darradarrabillz,x3katherine,0.01593355369099076,0.5268139892293404
darradarrabillz,_tayfl0res,0.011102635816594627,0.5823542054667793
darradarrabillz,_TotalNatMove,0.004830917874396135,0.37663851940399296
darradarrabillz,1PunchMane,0.012543435884396981,0.09333249325029737
darradarrabillz,abetheillest,0.012543435884396981,0.04763162235076224
darradarrabillz,asiangirl101_,0.03135858971099245,0.021149677942179337
darradarrabillz,bkmagazine,0.011102635816594627,0.10203997992300227
darradarrabillz,crissles,0.006271717942198491,0.022807633390512463
darradarrabillz,C_Kemp2010,0.006271717942198491,0.1324041285356977
darradarrabillz,ENIMALwins,0.006271717942198491,0.05624888458870127
darradarrabillz,Four_Pins,0.011102635816594627,0.0553419772859031
darradarrabillz,janetasalem,0.017374353758793117,0.0814744129545434
darradarrabillz,jongruseck,0.006271717942198491,0.09286422682314766
darradarrabillz,katiesher15,0.006271717942198491,0.028377772363674253
darradarrabillz,Levi_Kale,0.006271717942198491,0.1538433705964114
darradarrabillz,lordflaconegro,0.006271717942198491,0.038652688470062174
darradarrabillz,michaelb4jordan,0.006271717942198491,0.06971037102542048
darradarrabillz,mixielot,0.006271717942198491,0.07397828100206581
darradarrabillz,MrOhSoWreQless,0.012543435884396981,0.05855457471993338
darradarrabillz,darkstockphotos,0.017374353758793117,0.0
darradarrabillz,preshushjulz,0.011102635816594627,0.0
darradarrabillz,ARGreene8,0.0,0
darradarrabillz,AccordingToTimm,0.0,0
darradarrabillz,Al_pal25,0.0,0
darradarrabillz,AlanLueth,0.0,0
darradarrabillz,Alesaungello,0.0,0
darradarrabillz,AlexTheHoff,0.0,0
darradarrabillz,AutumnHogan11,0.0,0
darradarrabillz,BSHighlights,0.0,0
darradarrabillz,BareGare1,0.0,0
darradarrabillz,BearsActHuman,0.0,0
darradarrabillz,BigSchwink,0.0,0
darradarrabillz,BiggggggMike,0.0,0
darradarrabillz,CCWAOSU,0.0,0
darradarrabillz,Chances_one,0.0,0
darradarrabillz,CheyenneMeek,0.0,0
darradarrabillz,Chuds58,0.0,0
darradarrabillz,Citi,0.0,0
darradarrabillz,ClumResistance,0.0,0
darradarrabillz,Col_ClusterFunk,0.0,0
darradarrabillz,Colllegelifee,0.0,0
darradarrabillz,Courtneyy_Millr,0.0,0
darradarrabillz,Cue4Christ,0.0,0
darradarrabillz,DanniyalAhmed,0.0,0
darradarrabillz,DjDoesItAll,0.0,0
darradarrabillz,Dmintz02,0.0,0
darradarrabillz,DramaBeetss,0.0,0
darradarrabillz,DuffTheMagcDrgn,0.0,0
darradarrabillz,ElliottSnyder,0.0,0
darradarrabillz,EmilyMcGuire_,0.0,0
darradarrabillz,ErikLeiden,0.0,0
darradarrabillz,EthylTank,0.0,0
darradarrabillz,FAPBACKMEAT,0.0,0
darradarrabillz,FrankieHejduk2,0.0,0
darradarrabillz,G_UNIT9_19,0.0,0
darradarrabillz,GeraldFleming11,0.0,0
darradarrabillz,GhettoHikes,0.0,0
darradarrabillz,GhostfaceKillah,0.0,0
darradarrabillz,Gibberrishi,0.0,0
darradarrabillz,HPalmaer,0.0,0
darradarrabillz,H_bacher,0.0,0
darradarrabillz,HanPalmz,0.0,0
darradarrabillz,Hellllokatie,0.0,0
darradarrabillz,Hollsoverhere,0.0,0
darradarrabillz,HuntinTheThrill,0.0,0
darradarrabillz,Ichbinbetrunken,0.0,0
darradarrabillz,ItsDavidAllen,0.0,0
darradarrabillz,JMcPheters7,0.0,0
darradarrabillz,JackettaRox,0.0,0
darradarrabillz,JakeBrogart,0.0,0
darradarrabillz,JamaalMay,0.0,0
darradarrabillz,JayREllis,0.0,0
darradarrabillz,Jenna_Marbles,0.0,0
darradarrabillz,Jennafuhh15,0.0,0
darradarrabillz,JessicaChestler,0.0,0
darradarrabillz,JimTwittiardo,0.0,0
darradarrabillz,JoelEmbiid,0.0,0
darradarrabillz,JohnChickOH,0.0,0
darradarrabillz,JohnHartline,0.0,0
darradarrabillz,JoshFrancis35,0.0,0
darradarrabillz,JoshuaAllen31,0.0,0
darradarrabillz,Jus_Jul,0.0,0
darradarrabillz,KELL_itLIKEitIS,0.0,0
darradarrabillz,KatieAFritz,0.0,0
darradarrabillz,KeekyJackson,0.0,0
darradarrabillz,KellyFritz2,0.0,0
darradarrabillz,Kmelkote,0.0,0
darradarrabillz,Kradloff_13,0.0,0
darradarrabillz,LOWERCASE94,0.0,0
darradarrabillz,Lesknowsbest,0.0,0
darradarrabillz,Loganlynn4,0.0,0
darradarrabillz,Lord_Voldemort7,0.0,0
darradarrabillz,LukeL27,0.0,0
darradarrabillz,MBStockwell,0.0,0
darradarrabillz,MJmunchies,0.0,0
darradarrabillz,MadelinecBeck,0.0,0
darradarrabillz,Maestro_MARS,0.0,0
darradarrabillz,MahlerBaller22,0.0,0
darradarrabillz,MalcolmB23,0.0,0
darradarrabillz,MarinaDiamandis,0.0,0
darradarrabillz,MbmMonster,0.0,0
darradarrabillz,MichaelPomeroy,0.0,0
darradarrabillz,Miriamyacoubi,0.0,0
darradarrabillz,Mr200m_,0.0,0
darradarrabillz,Myq101,0.0,0
darradarrabillz,NPRGoatsandSoda,0.0,0
darradarrabillz,NPRextra,0.0,0
darradarrabillz,NatGeo,0.0,0
darradarrabillz,NatalieGraham00,0.0,0
darradarrabillz,NateBiller,0.0,0
darradarrabillz,NotOhioStCABS,0.0,0
darradarrabillz,NotSherlock20,0.0,0
darradarrabillz,OSU_BikeCops,0.0,0
darradarrabillz,OSU_EMFP,0.0,0
darradarrabillz,OSU_Haters,0.0,0
