followeeName,Final_Content_Similarity,Final_User_Affinity,User-Followee_Behaviour
FrancescoBonchi,0,0.0,OO
GitHubEducation,0,0.0,OO
GoogleAI,0,0.0,OO
IEEEEUROSP,0,0.0,OO
IEEESSP,0,0.0,OO
InfosecEditor,0,0.0,OO
JamesCookUMA,0,0.0,OO
LeadingindiaAI,0,0.0,OO
NDLIndia,0,0.0,OO
NECSI,0,0.0,OO
OsamaManzar,0,0.0,OO
PFCdgayo,0,0.0,OO
PHDcomics,0,0.0,OO
PrashanthBachu,0,0.0,OO
PrivEcon,0,0.0,OO
ProfJenNeville,0,0.0,OO
SPR_Illinois,0,0.0,OO
SabrinaKirrane,0,0.0,OO
SebastianThrun,0,0.0,OO
ShaileyMinocha,0,0.0,OO
Shirastweet,0,0.0,OO
SrishtySaha1,0,0.0,OO
TVMohandasPai,0,0.0,OO
Tanmoy_Chak,0,0.0,OO
Toluolll,0,0.0,OO
Yogiyog_chhavi,0,0.0,OO
_PreetiGoyal,0,0.0,OO
abhishek_tula,0,0.0,OO
acmtochi,0,0.0,OO
adityagp,0,0.0,OO
ajaysingholi,0,0.0,OO
akash_gulati1,0,0.0,OO
albertocairo,0,0.0,OO
alighorbani,0,0.0,OO
amit75200010,0,0.0,OO
andresmh,0,0.0,OO
andrewmiller,0,0.0,OO
apanisson,0,0.0,OO
apukapadia,0,0.0,OO
ashk4n,0,0.0,OO
aylin_cim,0,0.0,OO
balzarot,0,0.0,OO
bhecht,0,0.0,OO
binitamshah,0,0.0,OO
bkeegan,0,0.0,OO
bluevincent,0,0.0,OO
bobbyschnabel,0,0.0,OO
bowlinearl,0,0.0,OO
brendan642,0,0.0,OO
ce_tucker,0,0.0,OO
cfiesler,0,0.0,OO
cmuhcii,0,0.0,OO
cphoffmann,0,0.0,OO
danielequercia,0,0.0,OO
datta_cs,0,0.0,OO
dinesh_ganotra,0,0.0,OO
drsrinip,0,0.0,OO
eegilbert,0,0.0,OO
eisic2016,0,0.0,OO
erichorvitz,0,0.0,OO
fatconference,0,0.0,OO
fbenevenuto,0,0.0,OO
franziroesner,0,0.0,OO
gabrielazanfir,0,0.0,OO
geoffmanne,0,0.0,OO
guptsunil,0,0.0,OO
hannawallach,0,0.0,OO
harryshum,0,0.0,OO
hemanklamba,0,0.0,OO
hijip,0,0.0,OO
integralyog,0,0.0,OO
iswc2017,0,0.0,OO
jeanqasaur,0,0.0,OO
jigsaw2212,0,0.0,OO
jtrevorhughes,0,0.0,OO
jugander,0,0.0,OO
jvitak,0,0.0,OO
karina_pika,0,0.0,OO
karpathy,0,0.0,OO
katecrawford,0,0.0,OO
korolova,0,0.0,OO
leaninigdtuw,0,0.0,OO
lizlawley,0,0.0,OO
lorrietweet,0,0.0,OO
madhukishwar,0,0.0,OO
mahtoanil1,0,0.0,OO
masade,0,0.0,OO
meghaarora42,0,0.0,OO
michaelzimmer,0,0.0,OO
ml_india,0,0.0,OO
mnkvachher,0,0.0,OO
msbernst,0,0.0,OO
munmun10,0,0.0,OO
narseo,0,0.0,OO
nekozzang,0,0.0,OO
netsci15,0,0.0,OO
nicknikiforakis,0,0.0,OO
nishanthsastry,0,0.0,OO
nrchandan,0,0.0,OO
omertene,0,0.0,OO
pari_lakshya,0,0.0,OO
patrickgage,0,0.0,OO
pbsloep,0,0.0,OO
pgildersleve,0,0.0,OO
pmddomingos,0,0.0,OO
portokalidis,0,0.0,OO
prateekmittal_,0,0.0,OO
pstamara,0,0.0,OO
pure_soul,0,0.0,OO
ravenben,0,0.0,OO
reyammer,0,0.0,OO
rzafarani,0,0.0,OO
santo_fortunato,0,0.0,OO
schneierblog,0,0.0,OO
scottbateman,0,0.0,OO
scyrusk,0,0.0,OO
securityprivacy,0,0.0,OO
seemohan,0,0.0,OO
shaunlawson,0,0.0,OO
sig_chi,0,0.0,OO
socdatalab,0,0.0,OO
ssnstudy,0,0.0,OO
stanfordnlp,0,0.0,OO
sumitarya007,0,0.0,OO
tamaradenning,0,0.0,OO
tavleen_singh,0,0.0,OO
thesocsciences,0,0.0,OO
timbarker,0,0.0,OO
torproject,0,0.0,OO
vinayaksn,0,0.0,OO
wrightmk,0,0.0,OO
yoshi_kohno,0,0.0,OO
zephoria,0,0.0,OO
